species_latin,recording_id,segment_index,start_s,duration_s,segment_path,spectrogram_path,visual_qc,qc_reason,reviewed_by,notes,auto_qc,auto_reason,auto_score,active_pixel_ratio,contrast_stddev,mean_luminance,audio_band_tag,audio_band_reason,dominant_freq_hz,low_band_ratio,mid_band_ratio,high_band_ratio,species_audio_median_hz,species_audio_mean_hz,species_audio_min_hz,species_audio_max_hz,species_audio_count,species_audio_status,species_audio_threshold_hz
Gryllus campestris,967442,6,18.000,3.000,/Users/jchavauxm5/PKA_JCH/JCH_Inbox/03_PROJECTS/03_WILDNEXUS/06_COMPONENTS/BIOACOUSTIC/INSECTNET/03_AUDIO_DOWNLOADS/segments/gryllus-campestris/XC967442_seg006_start018.000s.wav,/Users/jchavauxm5/PKA_JCH/JCH_Inbox/03_PROJECTS/03_WILDNEXUS/06_COMPONENTS/BIOACOUSTIC/INSECTNET/03_AUDIO_DOWNLOADS/spectrograms/gryllus-campestris/XC967442_seg006_start018.000s.png,review,unreviewed,,,auto_keep_candidate,structured_signal,0.9350,0.1011,17.8453,92.2722,audible,low_frequency_dominant,4656.5000,0.9423,0.0465,0.0112,4783.5000,5179.9190,3956.0000,18345.0000,210,audible_list_keep,28000.0
Gryllus campestris,967442,7,21.000,3.000,/Users/jchavauxm5/PKA_JCH/JCH_Inbox/03_PROJECTS/03_WILDNEXUS/06_COMPONENTS/BIOACOUSTIC/INSECTNET/03_AUDIO_DOWNLOADS/segments/gryllus-campestris/XC967442_seg007_start021.000s.wav,/Users/jchavauxm5/PKA_JCH/JCH_Inbox/03_PROJECTS/03_WILDNEXUS/06_COMPONENTS/BIOACOUSTIC/INSECTNET/03_AUDIO_DOWNLOADS/spectrograms/gryllus-campestris/XC967442_seg007_start021.000s.png,review,unreviewed,,,auto_keep_candidate,structured_signal,0.8815,0.0948,17.4833,91.7817,audible,low_frequency_dominant,4655.0000,0.9371,0.0523,0.0106,4783.5000,5179.9190,3956.0000,18345.0000,210,audible_list_keep,28000.0
Gryllus campestris,967442,8,24.000,3.000,/Users/jchavauxm5/PKA_JCH/JCH_Inbox/03_PROJECTS/03_WILDNEXUS/06_COMPONENTS/BIOACOUSTIC/INSECTNET/03_AUDIO_DOWNLOADS/segments/gryllus-campestris/XC967442_seg008_start024.000s.wav,/Users/jchavauxm5/PKA_JCH/JCH_Inbox/03_PROJECTS/03_WILDNEXUS/06_COMPONENTS/BIOACOUSTIC/INSECTNET/03_AUDIO_DOWNLOADS/spectrograms/gryllus-campestris/XC967442_seg008_start024.000s.png,review,unreviewed,,,auto_keep_candidate,structured_signal,0.9418,0.1019,17.8988,92.1462,audible,low_frequency_dominant,4639.5000,0.9383,0.0508,0.0109,4783.5000,5179.9190,3956.0000,18345.0000,210,audible_list_keep,28000.0
Gryllus campestris,967442,9,27.000,3.000,/Users/jchavauxm5/PKA_JCH/JCH_Inbox/03_PROJECTS/03_WILDNEXUS/06_COMPONENTS/BIOACOUSTIC/INSECTNET/03_AUDIO_DOWNLOADS/segments/gryllus-campestris/XC967442_seg009_start027.000s.wav,/Users/jchavauxm5/PKA_JCH/JCH_Inbox/03_PROJECTS/03_WILDNEXUS/06_COMPONENTS/BIOACOUSTIC/INSECTNET/03_AUDIO_DOWNLOADS/spectrograms/gryllus-campestris/XC967442_seg009_start027.000s.png,review,unreviewed,,,auto_keep_candidate,structured_signal,0.8588,0.0921,17.3673,91.3055,audible,low_frequency_dominant,4656.5000,0.9391,0.0508,0.0101,4783.5000,5179.9190,3956.0000,18345.0000,210,audible_list_keep,28000.0
Gryllus campestris,967442,10,30.000,3.000,/Users/jchavauxm5/PKA_JCH/JCH_Inbox/03_PROJECTS/03_WILDNEXUS/06_COMPONENTS/BIOACOUSTIC/INSECTNET/03_AUDIO_DOWNLOADS/segments/gryllus-campestris/XC967442_seg010_start030.000s.wav,/Users/jchavauxm5/PKA_JCH/JCH_Inbox/03_PROJECTS/03_WILDNEXUS/06_COMPONENTS/BIOACOUSTIC/INSECTNET/03_AUDIO_DOWNLOADS/spectrograms/gryllus-campestris/XC967442_seg010_start030.000s.png,review,unreviewed,,,auto_keep_candidate,structured_signal,0.8391,0.0895,17.5921,91.3792,audible,low_frequency_dominant,4643.5000,0.9476,0.0380,0.0144,4783.5000,5179.9190,3956.0000,18345.0000,210,audible_list_keep,28000.0
Gryllus campestris,1095680,0,0.000,3.000,/Users/jchavauxm5/PKA_JCH/JCH_Inbox/03_PROJECTS/03_WILDNEXUS/06_COMPONENTS/BIOACOUSTIC/INSECTNET/03_AUDIO_DOWNLOADS/segments/gryllus-campestris/XC1095680_seg000_start000.000s.wav,/Users/jchavauxm5/PKA_JCH/JCH_Inbox/03_PROJECTS/03_WILDNEXUS/06_COMPONENTS/BIOACOUSTIC/INSECTNET/03_AUDIO_DOWNLOADS/spectrograms/gryllus-campestris/XC1095680_seg000_start000.000s.png,review,unreviewed,,,auto_keep_candidate,structured_signal,1.0000,0.1277,21.6829,73.6282,audible,low_frequency_dominant,4335.5000,0.9467,0.0416,0.0117,4783.5000,5179.9190,3956.0000,18345.0000,210,audible_list_keep,28000.0
Gryllus campestris,1095680,1,3.000,3.000,/Users/jchavauxm5/PKA_JCH/JCH_Inbox/03_PROJECTS/03_WILDNEXUS/06_COMPONENTS/BIOACOUSTIC/INSECTNET/03_AUDIO_DOWNLOADS/segments/gryllus-campestris/XC1095680_seg001_start003.000s.wav,/Users/jchavauxm5/PKA_JCH/JCH_Inbox/03_PROJECTS/03_WILDNEXUS/06_COMPONENTS/BIOACOUSTIC/INSECTNET/03_AUDIO_DOWNLOADS/spectrograms/gryllus-campestris/XC1095680_seg001_start003.000s.png,review,unreviewed,,,auto_keep_candidate,structured_signal,1.0000,0.1306,21.7472,73.8021,audible,low_frequency_dominant,4331.5000,0.9574,0.0354,0.0073,4783.5000,5179.9190,3956.0000,18345.0000,210,audible_list_keep,28000.0
Gryllus campestris,1095680,2,6.000,3.000,/Users/jchavauxm5/PKA_JCH/JCH_Inbox/03_PROJECTS/03_WILDNEXUS/06_COMPONENTS/BIOACOUSTIC/INSECTNET/03_AUDIO_DOWNLOADS/segments/gryllus-campestris/XC1095680_seg002_start006.000s.wav,/Users/jchavauxm5/PKA_JCH/JCH_Inbox/03_PROJECTS/03_WILDNEXUS/06_COMPONENTS/BIOACOUSTIC/INSECTNET/03_AUDIO_DOWNLOADS/spectrograms/gryllus-campestris/XC1095680_seg002_start006.000s.png,review,unreviewed,,,auto_keep_candidate,structured_signal,1.0000,0.1232,21.9956,73.9021,audible,low_frequency_dominant,4371.0000,0.9652,0.0283,0.0065,4783.5000,5179.9190,3956.0000,18345.0000,210,audible_list_keep,28000.0
Gryllus campestris,1095680,3,9.000,3.000,/Users/jchavauxm5/PKA_JCH/JCH_Inbox/03_PROJECTS/03_WILDNEXUS/06_COMPONENTS/BIOACOUSTIC/INSECTNET/03_AUDIO_DOWNLOADS/segments/gryllus-campestris/XC1095680_seg003_start009.000s.wav,/Users/jchavauxm5/PKA_JCH/JCH_Inbox/03_PROJECTS/03_WILDNEXUS/06_COMPONENTS/BIOACOUSTIC/INSECTNET/03_AUDIO_DOWNLOADS/spectrograms/gryllus-campestris/XC1095680_seg003_start009.000s.png,review,unreviewed,,,auto_keep_candidate,structured_signal,1.0000,0.1173,21.5655,73.2926,audible,low_frequency_dominant,4393.5000,0.9668,0.0259,0.0073,4783.5000,5179.9190,3956.0000,18345.0000,210,audible_list_keep,28000.0
Gryllus campestris,1095680,4,12.000,3.000,/Users/jchavauxm5/PKA_JCH/JCH_Inbox/03_PROJECTS/03_WILDNEXUS/06_COMPONENTS/BIOACOUSTIC/INSECTNET/03_AUDIO_DOWNLOADS/segments/gryllus-campestris/XC1095680_seg004_start012.000s.wav,/Users/jchavauxm5/PKA_JCH/JCH_Inbox/03_PROJECTS/03_WILDNEXUS/06_COMPONENTS/BIOACOUSTIC/INSECTNET/03_AUDIO_DOWNLOADS/spectrograms/gryllus-campestris/XC1095680_seg004_start012.000s.png,review,unreviewed,,,auto_keep_candidate,structured_signal,1.0000,0.1203,21.9586,73.8394,audible,low_frequency_dominant,4371.5000,0.9657,0.0266,0.0077,4783.5000,5179.9190,3956.0000,18345.0000,210,audible_list_keep,28000.0
Gryllus campestris,1095680,5,15.000,3.000,/Users/jchavauxm5/PKA_JCH/JCH_Inbox/03_PROJECTS/03_WILDNEXUS/06_COMPONENTS/BIOACOUSTIC/INSECTNET/03_AUDIO_DOWNLOADS/segments/gryllus-campestris/XC1095680_seg005_start015.000s.wav,/Users/jchavauxm5/PKA_JCH/JCH_Inbox/03_PROJECTS/03_WILDNEXUS/06_COMPONENTS/BIOACOUSTIC/INSECTNET/03_AUDIO_DOWNLOADS/spectrograms/gryllus-campestris/XC1095680_seg005_start015.000s.png,review,unreviewed,,,auto_keep_candidate,structured_signal,1.0000,0.1182,21.6997,73.1909,audible,low_frequency_dominant,4389.5000,0.9682,0.0247,0.0070,4783.5000,5179.9190,3956.0000,18345.0000,210,audible_list_keep,28000.0
Gryllus campestris,1095680,6,18.000,3.000,/Users/jchavauxm5/PKA_JCH/JCH_Inbox/03_PROJECTS/03_WILDNEXUS/06_COMPONENTS/BIOACOUSTIC/INSECTNET/03_AUDIO_DOWNLOADS/segments/gryllus-campestris/XC1095680_seg006_start018.000s.wav,/Users/jchavauxm5/PKA_JCH/JCH_Inbox/03_PROJECTS/03_WILDNEXUS/06_COMPONENTS/BIOACOUSTIC/INSECTNET/03_AUDIO_DOWNLOADS/spectrograms/gryllus-campestris/XC1095680_seg006_start018.000s.png,review,unreviewed,,,auto_keep_candidate,structured_signal,1.0000,0.1316,22.1531,74.2349,audible,low_frequency_dominant,4379.5000,0.9627,0.0300,0.0073,4783.5000,5179.9190,3956.0000,18345.0000,210,audible_list_keep,28000.0
Gryllus campestris,1095680,7,21.000,3.000,/Users/jchavauxm5/PKA_JCH/JCH_Inbox/03_PROJECTS/03_WILDNEXUS/06_COMPONENTS/BIOACOUSTIC/INSECTNET/03_AUDIO_DOWNLOADS/segments/gryllus-campestris/XC1095680_seg007_start021.000s.wav,/Users/jchavauxm5/PKA_JCH/JCH_Inbox/03_PROJECTS/03_WILDNEXUS/06_COMPONENTS/BIOACOUSTIC/INSECTNET/03_AUDIO_DOWNLOADS/spectrograms/gryllus-campestris/XC1095680_seg007_start021.000s.png,review,unreviewed,,,auto_keep_candidate,structured_signal,0.9841,0.1045,21.2253,72.6686,audible,low_frequency_dominant,4384.0000,0.9516,0.0274,0.0210,4783.5000,5179.9190,3956.0000,18345.0000,210,audible_list_keep,28000.0
Gryllus campestris,1095680,8,24.000,3.000,/Users/jchavauxm5/PKA_JCH/JCH_Inbox/03_PROJECTS/03_WILDNEXUS/06_COMPONENTS/BIOACOUSTIC/INSECTNET/03_AUDIO_DOWNLOADS/segments/gryllus-campestris/XC1095680_seg008_start024.000s.wav,/Users/jchavauxm5/PKA_JCH/JCH_Inbox/03_PROJECTS/03_WILDNEXUS/06_COMPONENTS/BIOACOUSTIC/INSECTNET/03_AUDIO_DOWNLOADS/spectrograms/gryllus-campestris/XC1095680_seg008_start024.000s.png,review,unreviewed,,,auto_keep_candidate,structured_signal,1.0000,0.1252,21.9372,74.0903,audible,low_frequency_dominant,4372.5000,0.9609,0.0313,0.0078,4783.5000,5179.9190,3956.0000,18345.0000,210,audible_list_keep,28000.0
Gryllus campestris,1095680,9,27.000,3.000,/Users/jchavauxm5/PKA_JCH/JCH_Inbox/03_PROJECTS/03_WILDNEXUS/06_COMPONENTS/BIOACOUSTIC/INSECTNET/03_AUDIO_DOWNLOADS/segments/gryllus-campestris/XC1095680_seg009_start027.000s.wav,/Users/jchavauxm5/PKA_JCH/JCH_Inbox/03_PROJECTS/03_WILDNEXUS/06_COMPONENTS/BIOACOUSTIC/INSECTNET/03_AUDIO_DOWNLOADS/spectrograms/gryllus-campestris/XC1095680_seg009_start027.000s.png,review,unreviewed,,,auto_keep_candidate,structured_signal,1.0000,0.1139,21.5837,73.0645,audible,low_frequency_dominant,4352.0000,0.9681,0.0243,0.0076,4783.5000,5179.9190,3956.0000,18345.0000,210,audible_list_keep,28000.0
Gryllus campestris,1095680,10,30.000,3.000,/Users/jchavauxm5/PKA_JCH/JCH_Inbox/03_PROJECTS/03_WILDNEXUS/06_COMPONENTS/BIOACOUSTIC/INSECTNET/03_AUDIO_DOWNLOADS/segments/gryllus-campestris/XC1095680_seg010_start030.000s.wav,/Users/jchavauxm5/PKA_JCH/JCH_Inbox/03_PROJECTS/03_WILDNEXUS/06_COMPONENTS/BIOACOUSTIC/INSECTNET/03_AUDIO_DOWNLOADS/spectrograms/gryllus-campestris/XC1095680_seg010_start030.000s.png,review,unreviewed,,,auto_keep_candidate,structured_signal,1.0000,0.1177,21.6931,73.2594,audible,low_frequency_dominant,4350.5000,0.9582,0.0263,0.0155,4783.5000,5179.9190,3956.0000,18345.0000,210,audible_list_keep,28000.0
Gryllus campestris,967483,0,0.000,3.000,/Users/jchavauxm5/PKA_JCH/JCH_Inbox/03_PROJECTS/03_WILDNEXUS/06_COMPONENTS/BIOACOUSTIC/INSECTNET/03_AUDIO_DOWNLOADS/segments/gryllus-campestris/XC967483_seg000_start000.000s.wav,/Users/jchavauxm5/PKA_JCH/JCH_Inbox/03_PROJECTS/03_WILDNEXUS/06_COMPONENTS/BIOACOUSTIC/INSECTNET/03_AUDIO_DOWNLOADS/spectrograms/gryllus-campestris/XC967483_seg000_start000.000s.png,review,unreviewed,,,auto_keep_candidate,structured_signal,1.0000,0.1380,27.0369,63.1988,audible,low_frequency_dominant,4280.5000,0.8900,0.1024,0.0076,4783.5000,5179.9190,3956.0000,18345.0000,210,audible_list_keep,28000.0
Gryllus campestris,967483,1,3.000,3.000,/Users/jchavauxm5/PKA_JCH/JCH_Inbox/03_PROJECTS/03_WILDNEXUS/06_COMPONENTS/BIOACOUSTIC/INSECTNET/03_AUDIO_DOWNLOADS/segments/gryllus-campestris/XC967483_seg001_start003.000s.wav,/Users/jchavauxm5/PKA_JCH/JCH_Inbox/03_PROJECTS/03_WILDNEXUS/06_COMPONENTS/BIOACOUSTIC/INSECTNET/03_AUDIO_DOWNLOADS/spectrograms/gryllus-campestris/XC967483_seg001_start003.000s.png,review,unreviewed,,,auto_keep_candidate,structured_signal,1.0000,0.1709,27.8957,65.6596,audible,low_frequency_dominant,4275.0000,0.8895,0.1028,0.0076,4783.5000,5179.9190,3956.0000,18345.0000,210,audible_list_keep,28000.0
Gryllus campestris,967483,2,6.000,3.000,/Users/jchavauxm5/PKA_JCH/JCH_Inbox/03_PROJECTS/03_WILDNEXUS/06_COMPONENTS/BIOACOUSTIC/INSECTNET/03_AUDIO_DOWNLOADS/segments/gryllus-campestris/XC967483_seg002_start006.000s.wav,/Users/jchavauxm5/PKA_JCH/JCH_Inbox/03_PROJECTS/03_WILDNEXUS/06_COMPONENTS/BIOACOUSTIC/INSECTNET/03_AUDIO_DOWNLOADS/spectrograms/gryllus-campestris/XC967483_seg002_start006.000s.png,review,unreviewed,,,auto_keep_candidate,structured_signal,1.0000,0.1425,27.2547,63.4358,audible,low_frequency_dominant,4298.0000,0.8992,0.0927,0.0081,4783.5000,5179.9190,3956.0000,18345.0000,210,audible_list_keep,28000.0
Gryllus campestris,967483,3,9.000,3.000,/Users/jchavauxm5/PKA_JCH/JCH_Inbox/03_PROJECTS/03_WILDNEXUS/06_COMPONENTS/BIOACOUSTIC/INSECTNET/03_AUDIO_DOWNLOADS/segments/gryllus-campestris/XC967483_seg003_start009.000s.wav,/Users/jchavauxm5/PKA_JCH/JCH_Inbox/03_PROJECTS/03_WILDNEXUS/06_COMPONENTS/BIOACOUSTIC/INSECTNET/03_AUDIO_DOWNLOADS/spectrograms/gryllus-campestris/XC967483_seg003_start009.000s.png,review,unreviewed,,,auto_keep_candidate,structured_signal,1.0000,0.1629,27.8615,65.0406,audible,low_frequency_dominant,4295.0000,0.9012,0.0907,0.0081,4783.5000,5179.9190,3956.0000,18345.0000,210,audible_list_keep,28000.0
Gryllus campestris,967483,4,12.000,3.000,/Users/jchavauxm5/PKA_JCH/JCH_Inbox/03_PROJECTS/03_WILDNEXUS/06_COMPONENTS/BIOACOUSTIC/INSECTNET/03_AUDIO_DOWNLOADS/segments/gryllus-campestris/XC967483_seg004_start012.000s.wav,/Users/jchavauxm5/PKA_JCH/JCH_Inbox/03_PROJECTS/03_WILDNEXUS/06_COMPONENTS/BIOACOUSTIC/INSECTNET/03_AUDIO_DOWNLOADS/spectrograms/gryllus-campestris/XC967483_seg004_start012.000s.png,review,unreviewed,,,auto_keep_candidate,structured_signal,1.0000,0.1701,28.0548,65.5043,audible,low_frequency_dominant,4280.0000,0.8988,0.0927,0.0085,4783.5000,5179.9190,3956.0000,18345.0000,210,audible_list_keep,28000.0
Gryllus campestris,967483,5,15.000,3.000,/Users/jchavauxm5/PKA_JCH/JCH_Inbox/03_PROJECTS/03_WILDNEXUS/06_COMPONENTS/BIOACOUSTIC/INSECTNET/03_AUDIO_DOWNLOADS/segments/gryllus-campestris/XC967483_seg005_start015.000s.wav,/Users/jchavauxm5/PKA_JCH/JCH_Inbox/03_PROJECTS/03_WILDNEXUS/06_COMPONENTS/BIOACOUSTIC/INSECTNET/03_AUDIO_DOWNLOADS/spectrograms/gryllus-campestris/XC967483_seg005_start015.000s.png,review,unreviewed,,,auto_keep_candidate,structured_signal,1.0000,0.1751,28.2793,65.8645,audible,low_frequency_dominant,4321.5000,0.8942,0.0973,0.0085,4783.5000,5179.9190,3956.0000,18345.0000,210,audible_list_keep,28000.0
Gryllus campestris,967483,6,18.000,3.000,/Users/jchavauxm5/PKA_JCH/JCH_Inbox/03_PROJECTS/03_WILDNEXUS/06_COMPONENTS/BIOACOUSTIC/INSECTNET/03_AUDIO_DOWNLOADS/segments/gryllus-campestris/XC967483_seg006_start018.000s.wav,/Users/jchavauxm5/PKA_JCH/JCH_Inbox/03_PROJECTS/03_WILDNEXUS/06_COMPONENTS/BIOACOUSTIC/INSECTNET/03_AUDIO_DOWNLOADS/spectrograms/gryllus-campestris/XC967483_seg006_start018.000s.png,review,unreviewed,,,auto_keep_candidate,structured_signal,1.0000,0.1671,28.0110,65.3255,audible,low_frequency_dominant,4287.5000,0.9040,0.0868,0.0092,4783.5000,5179.9190,3956.0000,18345.0000,210,audible_list_keep,28000.0
Gryllus campestris,967483,7,21.000,3.000,/Users/jchavauxm5/PKA_JCH/JCH_Inbox/03_PROJECTS/03_WILDNEXUS/06_COMPONENTS/BIOACOUSTIC/INSECTNET/03_AUDIO_DOWNLOADS/segments/gryllus-campestris/XC967483_seg007_start021.000s.wav,/Users/jchavauxm5/PKA_JCH/JCH_Inbox/03_PROJECTS/03_WILDNEXUS/06_COMPONENTS/BIOACOUSTIC/INSECTNET/03_AUDIO_DOWNLOADS/spectrograms/gryllus-campestris/XC967483_seg007_start021.000s.png,review,unreviewed,,,auto_keep_candidate,structured_signal,1.0000,0.1705,28.1570,65.5561,audible,low_frequency_dominant,4278.0000,0.9013,0.0904,0.0084,4783.5000,5179.9190,3956.0000,18345.0000,210,audible_list_keep,28000.0
Gryllus campestris,967483,8,24.000,3.000,/Users/jchavauxm5/PKA_JCH/JCH_Inbox/03_PROJECTS/03_WILDNEXUS/06_COMPONENTS/BIOACOUSTIC/INSECTNET/03_AUDIO_DOWNLOADS/segments/gryllus-campestris/XC967483_seg008_start024.000s.wav,/Users/jchavauxm5/PKA_JCH/JCH_Inbox/03_PROJECTS/03_WILDNEXUS/06_COMPONENTS/BIOACOUSTIC/INSECTNET/03_AUDIO_DOWNLOADS/spectrograms/gryllus-campestris/XC967483_seg008_start024.000s.png,review,unreviewed,,,auto_keep_candidate,structured_signal,1.0000,0.1723,28.1888,65.6903,audible,low_frequency_dominant,4279.5000,0.8982,0.0932,0.0086,4783.5000,5179.9190,3956.0000,18345.0000,210,audible_list_keep,28000.0
Gryllus campestris,967483,9,27.000,3.000,/Users/jchavauxm5/PKA_JCH/JCH_Inbox/03_PROJECTS/03_WILDNEXUS/06_COMPONENTS/BIOACOUSTIC/INSECTNET/03_AUDIO_DOWNLOADS/segments/gryllus-campestris/XC967483_seg009_start027.000s.wav,/Users/jchavauxm5/PKA_JCH/JCH_Inbox/03_PROJECTS/03_WILDNEXUS/06_COMPONENTS/BIOACOUSTIC/INSECTNET/03_AUDIO_DOWNLOADS/spectrograms/gryllus-campestris/XC967483_seg009_start027.000s.png,review,unreviewed,,,auto_keep_candidate,structured_signal,1.0000,0.1769,28.3507,65.9204,audible,low_frequency_dominant,4330.0000,0.9023,0.0894,0.0083,4783.5000,5179.9190,3956.0000,18345.0000,210,audible_list_keep,28000.0
Gryllus campestris,967483,10,30.000,3.000,/Users/jchavauxm5/PKA_JCH/JCH_Inbox/03_PROJECTS/03_WILDNEXUS/06_COMPONENTS/BIOACOUSTIC/INSECTNET/03_AUDIO_DOWNLOADS/segments/gryllus-campestris/XC967483_seg010_start030.000s.wav,/Users/jchavauxm5/PKA_JCH/JCH_Inbox/03_PROJECTS/03_WILDNEXUS/06_COMPONENTS/BIOACOUSTIC/INSECTNET/03_AUDIO_DOWNLOADS/spectrograms/gryllus-campestris/XC967483_seg010_start030.000s.png,review,unreviewed,,,auto_keep_candidate,structured_signal,1.0000,0.1613,27.8609,64.6865,audible,low_frequency_dominant,4270.5000,0.9045,0.0874,0.0081,4783.5000,5179.9190,3956.0000,18345.0000,210,audible_list_keep,28000.0
Gryllus campestris,967489,0,0.000,3.000,/Users/jchavauxm5/PKA_JCH/JCH_Inbox/03_PROJECTS/03_WILDNEXUS/06_COMPONENTS/BIOACOUSTIC/INSECTNET/03_AUDIO_DOWNLOADS/segments/gryllus-campestris/XC967489_seg000_start000.000s.wav,/Users/jchavauxm5/PKA_JCH/JCH_Inbox/03_PROJECTS/03_WILDNEXUS/06_COMPONENTS/BIOACOUSTIC/INSECTNET/03_AUDIO_DOWNLOADS/spectrograms/gryllus-campestris/XC967489_seg000_start000.000s.png,review,unreviewed,,,auto_keep_candidate,structured_signal,0.6178,0.0632,16.3850,95.2937,audible,low_frequency_dominant,5036.0000,0.9339,0.0631,0.0030,4783.5000,5179.9190,3956.0000,18345.0000,210,audible_list_keep,28000.0
Gryllus campestris,967489,1,3.000,3.000,/Users/jchavauxm5/PKA_JCH/JCH_Inbox/03_PROJECTS/03_WILDNEXUS/06_COMPONENTS/BIOACOUSTIC/INSECTNET/03_AUDIO_DOWNLOADS/segments/gryllus-campestris/XC967489_seg001_start003.000s.wav,/Users/jchavauxm5/PKA_JCH/JCH_Inbox/03_PROJECTS/03_WILDNEXUS/06_COMPONENTS/BIOACOUSTIC/INSECTNET/03_AUDIO_DOWNLOADS/spectrograms/gryllus-campestris/XC967489_seg001_start003.000s.png,review,unreviewed,,,auto_keep_candidate,structured_signal,0.6910,0.0724,16.1512,96.1064,audible,low_frequency_dominant,5017.5000,0.9394,0.0581,0.0025,4783.5000,5179.9190,3956.0000,18345.0000,210,audible_list_keep,28000.0
Gryllus campestris,967489,2,6.000,3.000,/Users/jchavauxm5/PKA_JCH/JCH_Inbox/03_PROJECTS/03_WILDNEXUS/06_COMPONENTS/BIOACOUSTIC/INSECTNET/03_AUDIO_DOWNLOADS/segments/gryllus-campestris/XC967489_seg002_start006.000s.wav,/Users/jchavauxm5/PKA_JCH/JCH_Inbox/03_PROJECTS/03_WILDNEXUS/06_COMPONENTS/BIOACOUSTIC/INSECTNET/03_AUDIO_DOWNLOADS/spectrograms/gryllus-campestris/XC967489_seg002_start006.000s.png,review,unreviewed,,,auto_keep_candidate,structured_signal,0.7259,0.0767,16.1393,96.3466,audible,low_frequency_dominant,5034.5000,0.9491,0.0486,0.0023,4783.5000,5179.9190,3956.0000,18345.0000,210,audible_list_keep,28000.0
Gryllus campestris,967489,3,9.000,3.000,/Users/jchavauxm5/PKA_JCH/JCH_Inbox/03_PROJECTS/03_WILDNEXUS/06_COMPONENTS/BIOACOUSTIC/INSECTNET/03_AUDIO_DOWNLOADS/segments/gryllus-campestris/XC967489_seg003_start009.000s.wav,/Users/jchavauxm5/PKA_JCH/JCH_Inbox/03_PROJECTS/03_WILDNEXUS/06_COMPONENTS/BIOACOUSTIC/INSECTNET/03_AUDIO_DOWNLOADS/spectrograms/gryllus-campestris/XC967489_seg003_start009.000s.png,review,unreviewed,,,human_review,ambiguous,0.6722,0.0702,15.9983,95.6597,audible,low_frequency_dominant,5052.0000,0.9469,0.0506,0.0025,4783.5000,5179.9190,3956.0000,18345.0000,210,audible_list_keep,28000.0
Gryllus campestris,967489,4,12.000,3.000,/Users/jchavauxm5/PKA_JCH/JCH_Inbox/03_PROJECTS/03_WILDNEXUS/06_COMPONENTS/BIOACOUSTIC/INSECTNET/03_AUDIO_DOWNLOADS/segments/gryllus-campestris/XC967489_seg004_start012.000s.wav,/Users/jchavauxm5/PKA_JCH/JCH_Inbox/03_PROJECTS/03_WILDNEXUS/06_COMPONENTS/BIOACOUSTIC/INSECTNET/03_AUDIO_DOWNLOADS/spectrograms/gryllus-campestris/XC967489_seg004_start012.000s.png,review,unreviewed,,,human_review,ambiguous,0.4484,0.0432,15.3033,94.2490,audible,low_frequency_dominant,5063.0000,0.9171,0.0617,0.0212,4783.5000,5179.9190,3956.0000,18345.0000,210,audible_list_keep,28000.0
Gryllus campestris,967489,5,15.000,3.000,/Users/jchavauxm5/PKA_JCH/JCH_Inbox/03_PROJECTS/03_WILDNEXUS/06_COMPONENTS/BIOACOUSTIC/INSECTNET/03_AUDIO_DOWNLOADS/segments/gryllus-campestris/XC967489_seg005_start015.000s.wav,/Users/jchavauxm5/PKA_JCH/JCH_Inbox/03_PROJECTS/03_WILDNEXUS/06_COMPONENTS/BIOACOUSTIC/INSECTNET/03_AUDIO_DOWNLOADS/spectrograms/gryllus-campestris/XC967489_seg005_start015.000s.png,review,unreviewed,,,auto_keep_candidate,structured_signal,0.6985,0.0733,16.1725,96.1480,audible,low_frequency_dominant,5010.5000,0.9417,0.0559,0.0023,4783.5000,5179.9190,3956.0000,18345.0000,210,audible_list_keep,28000.0
Gryllus campestris,967489,6,18.000,3.000,/Users/jchavauxm5/PKA_JCH/JCH_Inbox/03_PROJECTS/03_WILDNEXUS/06_COMPONENTS/BIOACOUSTIC/INSECTNET/03_AUDIO_DOWNLOADS/segments/gryllus-campestris/XC967489_seg006_start018.000s.wav,/Users/jchavauxm5/PKA_JCH/JCH_Inbox/03_PROJECTS/03_WILDNEXUS/06_COMPONENTS/BIOACOUSTIC/INSECTNET/03_AUDIO_DOWNLOADS/spectrograms/gryllus-campestris/XC967489_seg006_start018.000s.png,review,unreviewed,,,auto_keep_candidate,structured_signal,0.7372,0.0779,16.3888,96.7838,audible,low_frequency_dominant,5012.5000,0.9414,0.0564,0.0022,4783.5000,5179.9190,3956.0000,18345.0000,210,audible_list_keep,28000.0
Gryllus campestris,967489,7,21.000,3.000,/Users/jchavauxm5/PKA_JCH/JCH_Inbox/03_PROJECTS/03_WILDNEXUS/06_COMPONENTS/BIOACOUSTIC/INSECTNET/03_AUDIO_DOWNLOADS/segments/gryllus-campestris/XC967489_seg007_start021.000s.wav,/Users/jchavauxm5/PKA_JCH/JCH_Inbox/03_PROJECTS/03_WILDNEXUS/06_COMPONENTS/BIOACOUSTIC/INSECTNET/03_AUDIO_DOWNLOADS/spectrograms/gryllus-campestris/XC967489_seg007_start021.000s.png,review,unreviewed,,,auto_keep_candidate,structured_signal,0.7057,0.0743,16.0334,96.9123,audible,low_frequency_dominant,5071.5000,0.9520,0.0459,0.0022,4783.5000,5179.9190,3956.0000,18345.0000,210,audible_list_keep,28000.0
